ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-132-3p,MIMAT0000426,TNRC6A,27327,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TXNL1,9352,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RGS17,26575,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HECTD1,25831,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,AGO1,26523,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DPYSL2,1808,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SUCO,51430,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MSH2,4436,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARCN1,372,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HIVEP1,3096,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMEM14A,28978,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DSP,1832,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PCSK5,5125,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NRP1,8829,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HNRNPM,4670,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MKNK2,2872,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CRKL,1399,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HIRA,7290,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZC3H7B,23264,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DDHD1,80821,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMED8,283578,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DAAM1,23002,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CHGA,1113,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CHGA,1113,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ERH,2079,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DICER1,23405,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZC3H14,79882,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RPS6KA5,9252,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARHGAP5,394,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,STK4,6789,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ADNP,23394,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TPD52L2,7165,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DIDO1,11083,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CDC25B,994,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TM9SF4,9777,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,AHCY,191,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZNF516,9658,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RBFA,79863,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,VAPA,9218,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PSMD10,5716,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ATP1B4,23439,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,XIAP,331,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,STAG2,10735,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FMR1,2332,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PGK1,5230,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MAGT1,84061,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARMCX3,51566,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FNDC3A,22862,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NFAT5,10725,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,N4BP1,9683,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLC7A5,8140,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMEM87A,25963,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZNF106,64397,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SCG3,29106,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SGK3,23678,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RIPK2,8767,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LAPTM4B,55353,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,IKBKB,3551,"Luciferase Reporter Assay, PAR-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RAB2A,5862,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EMC2,9694,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARMC1,55156,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NCALD,83988,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,UBR5,51366,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EEF1D,1936,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EEF1D,1936,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SQLE,6713,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LEPROTL1,23484,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PPP2CB,5516,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PPP6R1,22870,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GPI,2821,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GPI,2821,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CDC37,11140,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RABAC1,10567,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CARD8,22900,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FGF21,26291,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,AVL9,23080,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BET1,10282,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ITGB8,3696,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CBLL1,79872,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MTPN,136319,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,OGDH,4967,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LMBR1,64327,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GRB10,2887,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PLEKHA8,84725,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMEM106B,54664,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLC1A1,6505,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SPIN1,10927,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MEGF9,1955,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,UBE2R2,54926,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PLEKHA1,59338,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GBF1,8729,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SH3PXD2A,9644,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DKK1,22943,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SHOC2,8036,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NUFIP2,57532,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CBX1,10951,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MED13,9969,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,AKAP10,11216,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PSMD11,5717,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LUC7L3,51747,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PRKAR1A,5573,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,WSB1,26118,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PMP22,5376,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GABRA4,2557,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,UBE2D3,7323,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TRIM2,23321,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,KLF3,51274,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NCAPG,64151,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SC5D,6309,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DDX6,1656,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HIPK3,10114,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FBXO3,26273,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLC1A2,6506,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CORO1C,23603,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLC11A2,4891,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLC38A1,81539,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CAND1,55832,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CPSF6,11052,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SUDS3,64426,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,COL12A1,1303,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FRK,2444,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NCOA7,135112,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SOD2,6648,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SOD2,6648,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ICK,22858,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZNF451,26036,"HITS-CLIP, Chimeric fragments",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CCNC,892,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,WASF1,8936,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,QKI,9444,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PRPF4B,8899,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HMGCS1,3157,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HMGCR,3156,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,POLR3G,10622,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LMNB1,4001,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARRDC3,57561,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SUB1,10923,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LNPEP,4012,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NR3C1,2908,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SEC24A,10802,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DPYSL3,1809,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SMAD5,4090,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CPEB4,80315,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLC25A36,55186,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,XRN1,54464,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,WNT5A,7474,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FGF12,2257,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BBX,56987,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ACVR2B,93,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,KLHL24,54800,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NKTR,4820,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ACTR1B,10120,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PPM1G,5496,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CCDC88A,55704,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,WDR75,84128,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FN1,2335,Western Blot,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EHBP1,23301,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,IL1R1,3554,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,IL1RL1,9173,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,STK25,10494,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,WIPF1,7456,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ATF2,1386,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PCYOX1,51449,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NFE2L2,4780,"PAR-CLIP, HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EDEM3,80267,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CAPZA1,829,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ASH1L,55870,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SFPQ,6421,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TTF2,8458,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RRAGC,64121,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MTR,4548,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RLF,6018,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,KDM5B,10765,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RGS4,5999,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SSX2IP,117178,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,APH1A,51107,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMED5,50999,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,VAMP4,8674,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PTBP2,58155,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARID1A,8289,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,STX12,23673,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ESYT2,57488,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,IFT46,56912,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FASTKD2,22868,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,KLF7,8609,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,B4GALT6,9331,Chimeric fragments,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CASP8AP2,9994,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CASP8AP2,9994,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CNR1,1268,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SGIP1,84251,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PHF3,23469,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FBXO30,84085,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TNFAIP3,7128,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MYB,4602,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,UBE2B,7320,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TJP2,9414,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SENP5,205564,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CTNNAL1,8727,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ACYP1,97,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,AREL1,9870,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DLST,1743,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,KLHL29,114818,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,YPEL5,51646,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CRIPT,9419,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLC17A5,26503,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PANK3,79646,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PCMT1,5110,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DNAJC15,29103,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PROSER1,80209,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ELF1,1997,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HSPH1,10808,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TGFBI,7045,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PAIP2,51247,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,KDM3B,51780,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SERP1,27230,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARL1,400,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SOCS2,8835,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TARDBP,23435,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PSPC1,55269,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZMYM2,7750,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LRIF1,55791,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,COPA,1314,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RBBP6,5930,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZNF644,84146,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BBS9,27241,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NXPH1,30010,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FAM126A,84668,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CALD1,800,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PLAU,5328,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NECAB1,64168,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SPRYD7,57213,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ORMDL2,29095,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TUBA1B,10376,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BAZ2B,29994,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BAZ2B,29994,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LPGAT1,9926,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PLA2G12A,81579,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RAB22A,57403,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,USP9X,8239,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LRRFIP1,9208,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GOT2,2806,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GPCPD1,56261,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PRR12,57479,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HNRNPH2,3188,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EMC1,23065,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MACF1,23499,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PNKD,25953,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DGCR8,54487,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,YWHAH,7533,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DOCK4,9732,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,VPS13C,54832,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,COPB1,1315,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PSMA1,5682,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SPCS3,60559,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,E2F8,79733,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BCL2L2,599,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,REEP5,7905,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SAT1,6303,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TULP4,56995,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZSWIM6,57688,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,POMT1,10585,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PRRC2B,84726,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DUSP9,1852,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CAP1,10487,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SH3BP5,9467,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PSME3,10197,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PIAS3,10401,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CHSY1,22856,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EFR3A,23167,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,INPP5K,51763,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,KDM6B,23135,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MMACHC,25974,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,POMP,51371,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,WASF3,10810,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BEX2,84707,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BEX1,55859,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BTG1,694,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ATP13A3,79572,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,KRAS,3845,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,E2F5,1875,HITS-CLIP,tarbase,Unspecified
