ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-133a-3p,MIMAT0000427,CNOT1,23019,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IRF1,3659,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,C3,718,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,OPA3,80207,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GPCPD1,56261,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RBCK1,10616,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FLRT3,23767,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MGME1,92667,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TBC1D20,128637,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HSPA2,3306,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SGPP1,81537,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SGPP1,81537,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,AIF1L,83543,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ARMCX1,51309,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TIMM8A,1678,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EDN2,1907,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,COX7C,1350,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CHTF18,63922,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GNG11,2791,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PPAT,5471,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GNAZ,2781,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,APOL2,23780,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RIBC2,26150,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CPA4,51200,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DNAJB9,4189,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CALU,813,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CALML4,91860,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SUMF2,25870,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FXR2,9513,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BCL2L2,599,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TEP1,7011,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CDKN1C,1028,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CDKN1C,1028,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SAT1,6303,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ACE2,59272,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RPL36,25873,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BST2,684,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TULP4,56995,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GDF15,9518,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,JUND,3727,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ZNF557,79230,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HELZ2,85441,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HIP1R,9026,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DUSP9,1852,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CASZ1,54897,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,POLN,353497,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ULBP2,80328,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LATS1,9113,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IDO1,3620,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRAF7,84231,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TNS4,84951,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,C19orf12,83636,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GCH1,2643,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM21,6737,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RAF1,5894,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ARFIP2,23647,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM5,85363,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM22,10346,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SCLY,51540,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRKAA1,5562,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MYBBP1A,10514,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMEM128,85013,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,XAF1,54739,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SNAP25,6616,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MTUS2,23281,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,USPL1,10208,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MYH10,4628,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PIK3C2B,5287,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SRRM1,10250,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PDZD2,23037,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,C12orf29,91298,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMEM254,80195,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,E2F5,1875,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MICAL2,9645,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,VAV3,10451,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CEPT1,10390,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMEM106C,79022,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC38A2,54407,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,YWHAQ,10971,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SAA2,6289,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DDB2,1643,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FADS2,9415,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TAOK3,51347,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,OASL,8638,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NT5E,4907,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LMO2,4005,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ACVR1B,91,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LTV1,84946,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,STX11,8676,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TAF5L,27097,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DHX9,1660,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SP110,3431,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SERPINE2,5270,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MFSD9,84804,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CKAP4,10970,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,APPL2,55198,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RCBTB1,55213,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SPRY2,10253,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IL6,3569,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TTYH3,80727,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TEX2,55852,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RTP4,64108,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HLX,3142,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KLF4,9314,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,STXBP1,6812,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC31A2,1318,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PDCL,5082,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CTSV,1515,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CMTR1,23070,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IER3,8870,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IER3,8870,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IER3,8870,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IER3,8870,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IER3,8870,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IER3,8870,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MDC1,9656,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MDC1,9656,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MDC1,9656,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MDC1,9656,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MDC1,9656,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MDC1,9656,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MDC1,9656,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MDC1,9656,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NRM,11270,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NRM,11270,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NRM,11270,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NRM,11270,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NRM,11270,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NRM,11270,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NRM,11270,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FGFBP1,9982,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FCHSD2,9873,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NUMA1,4926,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DDX60,55601,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MMP13,4322,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CASP1,834,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMEM62,80021,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PAK6,56924,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SEMA6D,80031,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BCAR3,8412,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IFI44L,10964,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IFI44,10561,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PNPT1,87178,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,STAMBPL1,57559,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DUSP5,1847,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ARL3,403,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GPR87,53836,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,AOX1,316,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NAB1,4664,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ITGAV,3685,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PARP9,83666,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMOD3,29766,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PARP16,54956,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FAM13A,10144,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HERC6,55008,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HERC5,51191,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PCDH10,57575,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SEC31A,22872,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FGF2,2247,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,G3BP2,9908,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CCNG2,901,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CENPE,1062,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PAPSS1,9061,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FBN2,2201,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GABARAPL1,23710,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,AMIGO2,347902,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PHLDA1,22822,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DUSP6,1848,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMTC3,160418,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MMAB,326625,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SRRM4,84530,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,JDP2,122953,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DNAJA4,55466,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IQGAP1,8826,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,C16orf58,64755,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DEF8,54849,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRPSAP2,5636,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ARSG,22901,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PTRH2,51651,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SS18,6760,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IMPA2,3613,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ARHGDIA,396,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TTYH2,94015,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CSNK1D,1453,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM65,201292,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SECTM1,6398,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TNFRSF11A,8792,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PMAIP1,5366,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NT5C3B,115024,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,BRD4,23476,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SH3GL1,6455,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SIK1,150094,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RPL11,6135,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,WDTC1,23038,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NBPF3,84224,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PIGK,10026,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CTTNBP2NL,55917,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CELSR2,1952,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ATP1B1,481,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PI4KB,5298,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,C1orf56,54964,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EFNA3,1944,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PARP1,142,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SFXN5,94097,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NBEAL1,65065,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ACKR3,57007,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,VGLL4,9686,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PTPRG,5793,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LRIG1,26018,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LRIG1,26018,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NFKBIZ,64332,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,COL8A1,1295,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PLAC8,51316,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MYO10,4651,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,OSMR,9180,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC30A5,64924,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RNF145,153830,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,G3BP1,10146,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TBC1D7,51256,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TNFRSF21,27242,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RSPO3,84870,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PURB,5814,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CCT6A,908,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ZC3HAV1L,92092,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMEM140,55281,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SIGMAR1,10280,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,UGCG,7357,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,STOM,2040,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SURF2,6835,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SURF2,6835,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MKI67,4288,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ADM,133,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PTPRJ,5795,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CELF1,10658,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMEM138,51524,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CABLES2,81928,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HMGA2,8091,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ARID5B,84159,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PDCD4,27250,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FOXO1,2308,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRSS53,339105,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ANK3,288,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DLG5,9231,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DLG5,9231,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CSNK1G3,1456,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NEK7,140609,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ASAP2,8853,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DST,667,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HSPB8,26353,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,C18orf25,147339,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,JMY,133746,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,OLAH,55301,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PAN3,255967,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SAR1B,51128,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IFIT5,24138,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HNRNPDL,9987,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CDYL,9425,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DAB2,1601,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CETN3,1070,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,UBP1,7342,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CNKSR3,154043,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DDAH1,23576,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CHST9,83539,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,UBASH3B,84959,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ENAH,55740,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,GBP5,115362,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,C21orf91,54149,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ADAMTS5,11096,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC25A28,81894,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DBI,1622,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC16A1,6566,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC16A1,6566,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SLC7A7,9056,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LARP1,23367,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NUP205,23165,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TTN,7273,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SFXN2,118980,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,UBE2L6,9246,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ZDHHC5,25921,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRR14,78994,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PDE6D,5147,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EIF4A2,1974,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NECAP2,55707,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,LRP8,7804,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TSPAN18,90139,HITS-CLIP,tarbase,Unspecified
